,well_id,date,water_produced,oil_produced,gas_produced,latitude,longitude,type,status,wells
132650,31009251570000,2015,4.0,85.0,1000000.0,42.077495,-78.429849,Oil Development,Active,1
12717,31037145260000,2006,70.0,0.0,2502000000.0,42.874662142000034,-78.02324666499999,Gas Development,Active,1
103515,31037117770000,2013,0.0,0.0,733000000.0,42.90205237400005,-78.35201836199997,Gas Development,Active,1
582,31029169690000,1987,100.0,,3086000000.0,42.69834088200048,-78.94540989999967,Gas Development,Active,1
67374,31051231690000,2010,0.0,0.0,2205000000.0,42.91258434300005,-77.74701922199995,Gas Development,Active,1
73860,31009127400000,2011,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Enhanced Oil Recovery - Injection,Plugged and Abandoned,1
9058,31013158120000,1993,53.0,,2368000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
50634,31107214210000,1997,0.0,,23622000000.0,42.02007088200048,-76.36695757799964,Gas Extension,Active,1
32786,31009609660000,2003,1.0,10.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
45504,31003659260000,2008,0.0,0.0,0.0,43.000943515000074,-78.19369206299996,Oil Development,Active,1
20067,31013164330000,2001,0.0,0.0,0.0,42.19296057200006,-79.24892953199998,Gas Development,Active,1
27016,31037606750000,1987,0.0,,522000000.0,42.82700178100049,-75.54396639699968,Not Listed,Voided Permit,1
81216,31013211430000,1995,0.0,,2928000000.0,43.23037120900045,-75.07312681499963,Gas Development,Active,1
127810,31013186930000,2015,0.0,0.0,0.0,42.215868,-79.108075,Gas Development,Inactive,1
28430,31101231510100,2006,0.0,0.0,0.0,42.45582410700007,-77.18378785099998,Dry Wildcat,Plugged Back Multilateral,1
15717,31013155400000,2006,160.0,0.0,3148000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
54394,31013660920000,1989,0.0,,0.0,42.03788189500045,-79.28375662499968,Oil Development,Active,1
80507,31013188860000,2011,0.0,0.0,0.0,42.37070143700004,-79.13500732899996,Gas Development,Inactive,1
42479,31029145300000,1993,1.0,,695000000.0,42.75771390300048,-76.70292830999966,Gas Development,Active,1
56928,31009182950000,1987,9.0,,3725000000.0,42.16233121400046,-78.97460960099966,Gas Development,Active,1
61030,31013123000000,1997,31.0,,2466000000.0,42.40699727700047,-79.23642814699963,Gas Development,Active,1
106154,31003559270000,2013,3.0,40.0,0.0,42.01271230700007,-78.05476699299999,Oil Development,Active,1
16241,31013121700000,1997,15.0,,2143000000.0,42.487243753000485,-79.33577835999967,Gas Development,Active,1
99057,31013180140000,2013,30.0,0.0,180000000.0,42.195143433000055,-79.38579622199995,Gas Development,Active,1
14585,31101227550000,2004,220.0,0.0,446560000000.0,42.52738281100005,-77.16547582899994,Gas Extension,Active,1
116028,31009184790000,2014,0.0,0.0,1000000.0,42.088061,-78.491258,Oil Development,Active,1
44730,31009207860000,2008,0.0,0.0,1628000000.0,42.53022364200007,-78.47539666299997,Gas Development,Not Reported on AWR,1
15003,31003699520000,2005,0.0,7.0,35000000.0,42.127843753000036,-77.95913902899997,Oil Development,Active,1
31178,31013163100000,1987,10.0,,2350000000.0,42.31662335800047,-79.35563933699967,Gas Development,Active,1
97281,31013184130000,2013,0.0,0.0,1223000000.0,42.21700315800007,-79.10806611699996,Gas Development,Active,1
126130,31003664240000,2015,0.0,0.0,268000000.0,42.012207,-78.060759,Gas Development,Active,1
23812,31003603600000,1994,10.0,,168000000.0,42.01271066300046,-78.05476991799964,Gas Development,Active,1
114602,31009223070000,2014,0.0,0.0,2562000000.0,42.293071,-79.01636,Gas Development,Active,1
38088,31037206890000,2006,0.0,0.0,988000000.0,42.99836053700005,-78.43495817099995,Gas Development,Active,1
96819,31003165800000,2013,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
74861,31013155430000,1999,0.0,,77000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
51076,31037117780000,2008,0.0,0.0,878000000.0,42.90205237400005,-78.35201836199997,Gas Development,Active,1
65303,31013244200000,2010,0.0,0.0,8309000000.0,42.01751371100005,-78.34077951999996,Gas Development,Active,1
41073,31013136420000,1989,0.0,,1409000000.0,42.40699727700047,-79.23642814699963,Gas Development,Active,1
25419,31029685740000,1993,0.0,,0.0,42.59468150000049,-78.94094821499965,Gas Development,Plugged and Abandoned,1
55199,31011217240000,2009,0.0,0.0,2138000000.0,42.922942928000055,-76.67442556599997,Gas Development,Active,1
5482,31003663000000,2007,850.0,0.0,0.0,42.06668364500007,-78.16764889199999,Enhanced Oil Recovery - Injection,Plugged and Abandoned,1
81130,31053217280000,2011,0.0,0.0,298000000.0,42.78105254600007,-75.64767642799995,Gas Wildcat,Active,1
71312,31013162300000,1993,0.0,,1437000000.0,42.01751177700049,-78.34077780999968,Gas Development,Active,1
73980,31003245250000,2011,7.0,42.0,749000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
15980,31013115810000,1998,0.0,,3080000000.0,42.3616243030005,-79.48653777899966,Gas Development,Active,1
95475,31009246390000,2013,41.0,191.0,484000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
68072,31013143880000,1991,0.0,,213000000.0,42.159343358000456,-79.59595849699963,Gas Development,Active,1
79358,31029199390000,1993,0.0,,952000000.0,42.59375254100047,-79.01745785999964,Gas Development,Active,1
31754,31013117180000,2006,0.0,0.0,491000000.0,42.31662340100007,-79.35563629099994,Gas Development,Active,1
82539,31029165630000,1994,0.0,,0.0,42.69834088200048,-78.94540989999967,Gas Development,Inactive,1
115911,31009653710000,2014,0.0,0.0,0.0,42.023289,-78.628438,Oil Development,Inactive,1
3189,31013165330000,2007,85.0,0.0,233000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
35237,31029150850000,1991,8.0,,3586000000.0,42.69834088200048,-78.94540989999967,Gas Development,Active,1
49228,31003697630000,2008,0.0,0.0,0.0,42.54430331400005,-73.98277623299998,Oil Development,Inactive,1
105699,31099120510000,2013,33.0,0.0,959000000.0,42.81890361500007,-76.80892711999996,Gas Development,Active,1
39721,31037227440000,1998,0.0,,2494000000.0,43.01478113200045,-78.34690983699966,Gas Development,Active,1
48722,31013247770000,2008,815.0,0.0,2636000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
100241,31009221050000,2013,1.0,5.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Active,1
29254,31003666490000,2002,0.0,0.0,0.0,42.12451389000006,-78.15604994399996,Oil Development,Inactive,1
38342,31009222300000,2001,0.0,0.0,1910000000.0,42.29338104900006,-79.01635929999998,Gas Development,Active,1
77627,31037161850000,1995,0.0,,2793000000.0,43.01478113200045,-78.34690983699966,Gas Development,Active,1
74801,31013137700000,1993,1928.0,,28000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
74475,31029660160000,1986,0.0,,0.0,42.76718214500045,-78.74387926899965,Gas Development,Inactive,1
85869,31013247620000,2012,477.0,0.0,1791000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
44793,31013181820000,1993,3.0,,1487000000.0,43.23037120900045,-75.07312681499963,Gas Development,Active,1
85837,31013152630000,1987,100.0,,1305000000.0,42.03788189500045,-79.28375662499968,Gas Development,Active,1
51559,31011206030000,2008,90.0,0.0,1687000000.0,42.85856410200006,-76.68352600499998,Gas Development,Active,1
23187,31101214790000,2002,7.0,32.0,154000000.0,42.094842991000064,-77.72058926999995,Oil Development,Active,1
35797,31013147770000,1995,0.0,,210000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
118965,31013137800000,2014,0.0,0.0,1835000000.0,42.251704,-79.501693,Gas Development,Active,1
67371,31029138800000,2010,0.0,0.0,200000000.0,42.96042055400005,-78.52367744799994,Gas Development,Active,1
111960,31099136890000,2014,0.0,0.0,1491000000.0,42.831987,-76.847469,Gas Wildcat,Active,1
6921,31121032410000,1987,0.0,,4842000000.0,42.533830182000486,-78.42824739199966,Gas Development,Plugged and Abandoned,1
109233,31009177060000,2014,0.0,0.0,817000000.0,42.384131,-78.936278,Gas Development,Active,1
108155,31013123000000,2014,0.0,0.0,893000000.0,42.406943,-79.236356,Gas Development,Active,1
130908,31013121880000,2015,0.0,0.0,443000000.0,42.9669,-75.378098,Gas Development,Active,1
58045,31013170630000,2009,0.0,0.0,190000000.0,42.01751371100005,-78.34077951999996,Gas Development,Active,1
46833,31075168140000,1991,0.0,,100000000.0,43.57087061800047,-76.05071830599968,Gas Wildcat,Active,1
10323,31013219710000,2004,165.0,0.0,3178000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
91379,31003055540000,2012,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
1222,31013156720000,1994,0.0,,1019000000.0,42.40699727700047,-79.23642814699963,Gas Development,Active,1
35781,31009051700000,2002,0.0,0.0,0.0,42.10728218400004,-78.64980766599996,Enhanced Oil Recovery - Injection,Inactive,1
17616,31003177860000,2007,347.0,93.0,0.0,42.088023219000036,-77.78023782399998,Enhanced Oil Recovery - Injection,Plugged and Abandoned,1
82982,31013163110000,1994,20.0,,745000000.0,42.31662335800047,-79.35563933699967,Gas Development,Active,1
21443,31013211520000,1999,0.0,,1239000000.0,42.159343358000456,-79.59595849699963,Gas Development,Active,1
4239,31013127660000,1996,0.0,,2301000000.0,42.322304303000465,-79.57760707899968,Gas Development,Active,1
29756,31011136440000,2002,0.0,0.0,377000000.0,42.97598066000006,-76.57063966099997,Gas Extension,Active,1
60549,31013191070000,2009,0.0,0.0,796000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
20478,31009198950000,2006,1.0,17.0,17000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
40978,31013162190000,1992,5.0,,509000000.0,42.19296008200047,-79.24892957399965,Gas Development,Active,1
70438,31013101460000,1993,0.0,,2803000000.0,42.3616243030005,-79.48653777899966,Gas Development,Active,1
108708,31029136310000,2014,0.0,0.0,1668000000.0,42.892784,-78.676417,Gas Development,Active,1
19404,31009124750000,1993,0.0,,0.0,42.32096445800045,-78.60733561199964,Gas Wildcat,Unknown,1
78051,31037196880000,1993,0.0,,4695000000.0,43.01478113200045,-78.34690983699966,Gas Development,Active,1
18747,31013677070000,2001,0.0,0.0,0.0,42.037884113000075,-79.28375749399999,Gas Development,Active,1
96230,31013125100000,2013,0.0,0.0,1195000000.0,42.29336326600003,-79.09200808799994,Gas Development,Active,1
15002,31009637120000,2006,0.0,69.0,0.0,42.09225112200005,-78.49724749699999,Enhanced Oil Recovery - Injection,Active,1
35002,31013125140000,1989,0.0,,1564000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
80977,31121172950000,1990,0.0,,3400000000.0,42.85338743300048,-78.01028721099965,Gas Development,Active,1
68001,31099195750000,2000,93.0,,5191000000.0,42.81890018200045,-76.80892795599965,Gas Development,Active,1
58042,31013136940000,1986,0.0,,3538000000.0,41.20120795700046,-73.88346743599965,Gas Development,Active,1
84131,31013224690000,2000,392.0,,948000000.0,42.963563303000456,-75.37938870499966,Gas Development,Active,1
24254,31029217650000,2002,0.0,0.0,0.0,42.75771238800007,-76.70292723399996,Gas Extension,Active,1
126141,31013124820000,2015,14.0,0.0,1044000000.0,42.316097,-79.359685,Gas Development,Active,1
34352,31013104840000,2005,0.0,0.0,1771000000.0,42.36162322700005,-79.48653679199998,Gas Development,Active,1
18467,31013199880000,2001,30.0,0.0,2180000000.0,42.266564318000064,-79.71128695999994,Gas Development,Active,1
7012,31051173190000,1986,2120.0,,4811000000.0,42.97387118100045,-77.85328841499967,Gas Development,Active,1
21238,31029100830000,1987,0.0,,1500000000.0,42.69834088200048,-78.94540989999967,Gas Development,Active,1
66817,31029667310000,1990,0.0,,562000000.0,42.90039405300047,-78.67012970499968,Gas Development,Active,1
2477,31009191270000,2006,1.0,18.0,18000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
30655,31029131520000,1999,0.0,,1250000000.0,42.96042359900048,-78.52367565699967,Gas Development,Active,1
53175,31013111520000,1987,0.0,,2702000000.0,42.3616243030005,-79.48653777899966,Gas Development,Active,1
93913,31009691040000,2012,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Not Reported on AWR,1
106453,31009170430000,2013,2.0,0.0,794000000.0,42.27552249300004,-78.67174741499997,Gas Development,Active,1
28811,31051173990000,2003,0.0,0.0,591000000.0,43.20406069000006,-76.93921855399998,Gas Development,Active,1
30284,31013201450000,1995,0.0,,200000000.0,42.159343358000456,-79.59595849699963,Gas Development,Active,1
62259,31029154300000,1994,0.0,,7087000000.0,42.59375254100047,-79.01745785999964,Gas Development,Active,1
38432,31009095310000,2007,1.0,8.0,8000000.0,42.09225112200005,-78.49724749699999,Oil Development,Shut-In,1
69879,31069205890000,1999,0.0,,11386000000.0,42.8970310410005,-77.44275974599964,Gas Development,Active,1
128474,31009164070000,2015,0.0,0.0,226000000.0,42.384131,-78.936278,Gas Development,Active,1
86071,31029145080000,2012,0.0,0.0,6596000000.0,42.90039411200007,-78.67012916399995,Gas Development,Active,1
77790,31013209570000,1990,270.0,,23097000000.0,42.020830128000455,-79.62887850199968,Gas Development,Active,1
83911,31011157060000,2012,0.0,0.0,2358000000.0,42.922942928000055,-76.67442556599997,Gas Extension,Active,1
15640,31013120910000,2001,35.0,0.0,461000000.0,42.96356369500006,-75.37938908499996,Gas Development,Active,1
68040,31003639920000,2010,0.0,0.0,0.0,42.173332610000045,-77.98390627099997,Oil Development,Not Reported on AWR,1
75260,31099041110000,1985,0.0,,17029000000.0,42.81890018200045,-76.80892795599965,Gas Development,Active,1
14521,31013116970000,1991,0.0,,942000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
60354,31029244800000,2009,54.0,0.0,6190000000.0,42.53582083400005,-78.71790757999997,Gas Development,Active,1
62407,31013185830000,2009,0.0,0.0,1203000000.0,42.37070143700004,-79.13500732899996,Gas Development,Active,1
76980,31099194900000,1996,0.0,,14941000000.0,42.7672223400005,-76.76946950499968,Gas Development,Active,1
12819,31013122360000,1997,30.0,,6458000000.0,42.40699727700047,-79.23642814699963,Gas Development,Active,1
28688,31101228710100,2002,176.0,0.0,87276000000.0,42.143070427000055,-77.05461674399999,Gas Extension,Active,1
45561,31029170690000,1995,0.0,,1500000000.0,42.8488412640005,-78.64054591599967,Gas Development,Active,1
39218,31013219610000,2006,0.0,0.0,386000000.0,42.423823638000044,-79.31416638599995,Gas Development,Active,1
3362,31011217230000,2006,0.0,0.0,3550000000.0,42.922942928000055,-76.67442556599997,Gas Development,Active,1
19192,31009642380000,1993,0.0,,0.0,42.09225282700049,-78.49724943699965,Oil Development,Inactive,1
45307,31121176120000,1999,0.0,,328000000.0,42.719613163000474,-78.00549933199966,Gas Development,Active,1
28441,31013119580000,1995,35.0,,4031000000.0,42.48838573900048,-79.23725606999966,Gas Development,Active,1
51348,31099195620000,2008,45.0,0.0,16542000000.0,42.805904258000055,-76.84525774399998,Gas Development,Active,1
116486,31009199040000,2014,0.0,0.0,1000000.0,42.088061,-78.491258,Oil Development,Active,1
15316,31029115100000,1986,0.0,,329000000.0,42.53582208600045,-78.71790859699968,Gas Wildcat,Active,1
106519,31003678170000,2013,0.0,0.0,0.0,42.173332610000045,-77.98390627099997,Oil Development,Inactive,1
46050,31013245030000,2008,0.0,0.0,5150000000.0,43.230370606000065,-75.07312619199996,Gas Development,Active,1
2650,31013106020000,2002,0.0,0.0,1675000000.0,42.36162322700005,-79.48653679199998,Gas Development,Active,1
71674,31121171870000,2010,0.0,0.0,1019000000.0,42.73724418000006,-78.41924690999997,Gas Development,Active,1
29695,31037175140000,2007,0.0,0.0,3534000000.0,42.99836053700005,-78.43495817099995,Gas Development,Active,1
41485,31013131210000,2004,0.0,0.0,722000000.0,42.266564318000064,-79.71128695999994,Gas Development,Active,1
59848,31051041290000,1998,0.0,,1226000000.0,42.7719921900005,-77.89395719199968,Gas Development,Active,1
37830,31013167100000,1995,2.0,,305000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
73390,31013197090000,2011,0.0,0.0,117000000.0,43.245401668000056,-77.61779921199997,Gas Development,Active,1
32364,31029223820000,2004,70.0,0.0,523000000.0,42.64988085500005,-79.04095760399997,Gas Development,Active,1
83197,31009170970000,1993,0.0,,3122000000.0,42.239622435000456,-79.05676892799966,Gas Development,Active,1
119709,31009241960000,2014,44.0,206.0,749000000.0,42.088061,-78.491258,Oil Development,Active,1
52237,31003653060000,2009,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
104247,31009224430000,2013,0.0,0.0,1242000000.0,42.29338104900006,-79.01635929999998,Gas Development,Active,1
69127,31013142790000,2010,0.0,0.0,0.0,42.037884113000075,-79.28375749399999,Oil Development,Not Reported on AWR,1
41342,31009119810000,2007,0.0,0.0,0.0,42.45647318600004,-79.00313765599998,Gas Development,Active,1
94212,31051174780000,2012,40.0,0.0,1103000000.0,42.973873377000075,-77.85328585199994,Gas Development,Active,1
61152,31013187850000,1992,0.0,,2102000000.0,42.19296008200047,-79.24892957399965,Gas Development,Active,1
90007,31029235530000,2012,215.0,0.0,639000000.0,42.53582083400005,-78.71790757999997,Gas Development,Active,1
36875,31013164620000,2002,0.0,0.0,0.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
32286,31013053180000,2001,0.0,0.0,0.0,42.037884113000075,-79.28375749399999,Oil Development,Plugged and Abandoned,1
47438,31101216580000,2008,5.0,56.0,224000000.0,42.094842991000064,-77.72058926999995,Oil Development,Active,1
76240,31011067790000,1996,0.0,,1000000.0,43.1687427810005,-76.57288736899966,Gas Extension,Active,1
15598,31013162190000,1996,0.0,,1624000000.0,42.19296008200047,-79.24892957399965,Gas Development,Active,1
4632,31013111380000,1987,32.0,,3439000000.0,42.31662335800047,-79.35563933699967,Gas Development,Active,1
67460,31003662400000,2010,0.0,0.0,0.0,42.01271230700007,-78.05476699299999,Enhanced Oil Recovery - Injection,Inactive,1
27822,31003677920000,2003,0.0,0.0,0.0,42.173332610000045,-77.98390627099997,Oil Development,Inactive,1
122625,31003679180000,2015,0.0,0.0,0.0,42.066701,-78.167667,Oil Development,Not Reported on AWR,1
46509,31037194580000,1993,0.0,,630000000.0,43.01478113200045,-78.34690983699966,Gas Development,Active,1
85230,31013132220000,1987,0.0,,2367000000.0,42.26656226300048,-79.71128793299965,Gas Development,Active,1
52885,31013109950000,2009,0.0,1.0,0.0,42.037884113000075,-79.28375749399999,Oil Development,Not Reported on AWR,1
80640,31013251760000,2011,50.0,0.0,5218000000.0,42.37070143700004,-79.13500732899996,Gas Development,Active,1
71012,31003679940000,2010,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Not Reported on AWR,1
80810,31013163850000,2011,0.0,0.0,200000000.0,42.15934185200007,-79.59595990199995,Gas Development,Active,1
25668,31013127040000,1991,0.0,,4834000000.0,42.322304303000465,-79.57760707899968,Gas Development,Active,1
10677,31013114070000,2004,90.0,0.0,2394000000.0,42.266564318000064,-79.71128695999994,Gas Development,Active,1
4911,31037052130000,1992,0.0,,437000000.0,43.01478113200045,-78.34690983699966,Gas Wildcat,Active,1
70611,31029037200000,2010,0.0,0.0,0.0,42.90039411200007,-78.67012916399995,Gas Development,Plugged and Abandoned,1
39204,31013110360000,1992,0.0,,0.0,42.40699727700047,-79.23642814699963,Dry Hole,Plugged and Abandoned,1
57289,31029132290000,1990,0.0,,333000000.0,42.69834088200048,-78.94540989999967,Gas Development,Active,1
106756,31013183180000,2013,0.0,0.0,1965000000.0,42.21700315800007,-79.10806611699996,Gas Development,Active,1
37201,31051159760000,1998,0.0,,4591000000.0,42.7719921900005,-77.89395719199968,Gas Development,Active,1
68341,31009164110000,1996,0.0,,4700000000.0,42.3847813000005,-78.93615603399968,Gas Development,Active,1
13880,31121191460000,1994,0.0,,146000000.0,42.533830182000486,-78.42824739199966,Gas Development,Active,1
79634,31009661140000,2011,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Inactive,1
120481,31013104580000,2014,2.0,0.0,618000000.0,42.266859,-79.710476,Gas Development,Active,1
64001,31121153840000,2010,0.0,0.0,0.0,42.73724418000006,-78.41924690999997,Gas Development,Active,1
24136,31013193810000,2007,0.0,0.0,700000000.0,42.195143433000055,-79.38579622199995,Gas Development,Active,1
64752,31101161650000,2010,5.0,10.0,10000000.0,42.094842991000064,-77.72058926999995,Oil Development,Plugged and Abandoned,1
90029,31029038100000,2012,0.0,0.0,0.0,42.82581230200003,-78.82428979999997,Dry Wildcat,Unknown,1
6625,31013184460000,2006,0.0,0.0,1163000000.0,42.21700315800007,-79.10806611699996,Gas Development,Active,1
26,31013118620000,2007,85.0,0.0,2556000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
84105,31029646520000,1990,0.0,,308000000.0,43.01883193200047,-78.88636737499968,Gas Development,Inactive,1
33307,31013113160000,2003,0.0,0.0,1061000000.0,42.31662340100007,-79.35563629099994,Gas Development,Active,1
53942,31013202170000,1998,0.0,,1082000000.0,42.19514403000045,-79.38579925999966,Gas Development,Active,1
1439,31009114780000,2007,0.0,0.0,0.0,42.49715174800008,-78.38496577399997,Gas Development,Active,1
32718,31013187720000,2001,39.0,0.0,3008000000.0,42.15934185200007,-79.59595990199995,Gas Development,Active,1
30135,31013191880000,2001,0.0,2892.0,4659000000.0,42.088272181000036,-79.41227952199995,Oil Development,Active,1
111013,31003698150000,2014,0.0,0.0,0.0,42.575802,-73.964401,Oil Development,Inactive,1
22261,31013201640000,1993,80.0,,1427000000.0,42.19296008200047,-79.24892957399965,Gas Development,Active,1
31503,31013152660000,1997,10.0,,8990000000.0,42.322304303000465,-79.57760707899968,Gas Development,Active,1
51071,31029201500000,1996,90.0,,2872000000.0,42.59375254100047,-79.01745785999964,Gas Development,Active,1
17071,31029200660000,1986,2.0,,6260000000.0,42.66478221800048,-78.88882822399967,Gas Development,Active,1
93619,31003608640000,2012,11.0,15.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Active,1
41926,31013189720000,1997,35.0,,516000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
87955,31037261000000,2012,1.0,0.0,4480000000.0,42.90205237400005,-78.35201836199997,Gas Development,Active,1
32576,31013145600000,2001,3.0,0.0,1913000000.0,42.32230061700005,-79.57760786799997,Gas Development,Active,1
81377,31009095310000,2011,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Shut-In,1
99128,31013242530000,2013,10.0,0.0,2786000000.0,42.02716097700005,-79.20258709099994,Gas Development,Active,1
72616,31029154790000,1998,0.0,,107000000.0,42.69834088200048,-78.94540989999967,Gas Development,Active,1
2405,31013202010000,2003,0.0,0.0,6831000000.0,42.195143433000055,-79.38579622199995,Gas Development,Active,1
48954,31037151640000,1996,0.0,,1776000000.0,42.90205099500048,-78.35201911399963,Gas Development,Active,1
107516,31013169760000,2014,0.0,0.0,1283000000.0,42.251704,-79.501693,Gas Development,Active,1
41154,31013220320000,1994,0.0,,399000000.0,43.24540427500045,-77.61779716599966,Gas Development,Active,1
